id,gesture,manipulation,direction,magnitude,trial,time,x,y,z
27,ROTATE_ABD_HALF,2,0,0,2,3520,0.006905840038704532,-1.3391855859660553,-0.3459747461758556
27,ROTATE_ABD_HALF,2,0,0,3,3160,0.04495554913921071,-1.5847876365059934,-0.33970452636254334
27,ROTATE_ABD_HALF,2,0,0,4,2060,-0.15961958490526987,-1.4362194345151396,-0.16069793174426214
27,ROTATE_ABD_HALF,2,0,0,5,1640,0.06394037981184285,1.5743784482455732,-0.06675496548512275
27,ROTATE_ABD_HALF,2,0,0,6,6740,0.3649261522973816,0.12624615447192367,-0.09219867134911348
27,ROTATE_ABD_HALF,2,0,0,7,3560,-0.2531530553947303,-1.1579505178592435,-0.029002849576754003
27,ROTATE_ABD_HALF,2,0,0,8,2800,0.0063807682508277355,-1.3169651349535658,-0.0904885617251985
27,ROTATE_ABD_HALF,2,0,0,9,1120,-0.10202675869140128,-1.087770592566467,0.004597031313997392
27,ROTATE_ABD_HALF,2,0,0,10,5000,0.12557591738513713,0.1665866348115178,-0.22004588321407137
27,ROTATE_ABD_HALF,2,0,0,11,6440,0.22050195258536545,1.5196582080475074,-0.40455332711264835
27,ROTATE_ABD_HALF,2,0,0,12,6480,0.17193726035137186,1.5558473369930692,-0.2785333231601669
27,ROTATE_ABD_FULL,2,0,1,0,3060,0.21987107445615192,-2.9634625587099723,-0.2115360270930412
27,ROTATE_ABD_FULL,2,0,1,1,2720,0.027671705472227016,-2.96988534962496,-0.49888580150048434
27,ROTATE_ABD_FULL,2,0,1,2,2520,-0.23794343814916913,-2.8334303961425387,-0.09870415180606618
27,ROTATE_ABD_FULL,2,0,1,3,3980,0.22310529036661986,-3.1987739479093227,-0.1662754903273752
27,ROTATE_ABD_FULL,2,0,1,4,2580,-0.020736555094747852,-3.0748429612710266,-0.06630328419534975
27,ROTATE_ABD_FULL,2,0,1,5,3620,-0.10360548805547523,-3.0335183194169764,-0.238971458692517
27,ROTATE_ABD_FULL,2,0,1,6,2480,-0.1177160881268823,-2.9595445108032217,-0.28088171685463176
27,ROTATE_ABD_FULL,2,0,1,7,4340,-0.1485058243175944,-2.760122005686534,-0.16688487104637906
27,ROTATE_ABD_FULL,2,0,1,8,3800,-0.14251006869951216,-3.0292576609085065,-0.4299301762754724
27,ROTATE_ABD_FULL,2,0,1,9,7800,-0.272441857030882,-6.019055790175397,-0.33575239688443187
27,ROTATE_ABD_FULL,2,0,1,10,2180,0.08283093819075488,-3.0266455488752455,0.26236418919157367
27,ROTATE_ABD_FULL,2,0,1,11,2820,-0.3693992797917606,-2.7863061545336714,0.23487063212401543
27,ROTATE_ABD_FULL,2,0,1,12,4320,-0.3029591212339535,-3.119153387652001,-0.009610766056435016
27,ROTATE_ADD_HALF,2,1,0,0,6780,0.6087943553775996,5.872575605604806,0.36523381925156073
27,ROTATE_ADD_HALF,2,1,0,1,11120,0.26523812032559413,6.041311097005884,-0.0702047622544924
27,ROTATE_ADD_HALF,2,1,0,2,15060,0.27160956106047207,5.645554829234242,-0.31946216255622184
27,ROTATE_ADD_HALF,2,1,0,3,12920,0.4256787041146723,5.929511363296076,-0.22374823164128463
27,ROTATE_ADD_HALF,2,1,0,4,5280,-0.01120166155545175,3.44838363426411,-0.2039344801742312
27,ROTATE_ADD_HALF,2,1,0,5,2740,0.211947226296173,-0.04439852848963,0.06992933462778889
27,ROTATE_ADD_HALF,2,1,0,6,10220,0.06240905101947781,2.7459502410162835,-0.027864599286775447
27,ROTATE_ADD_HALF,2,1,0,7,18860,0.33862930625668325,5.685002081482329,0.06484934508705939
27,ROTATE_ADD_HALF,2,1,0,8,2960,0.039104400894262904,0.02904248560068029,-0.0022528443815181542
27,ROTATE_ADD_HALF,2,1,0,9,7240,-0.07113050981460835,5.591691201545728,0.0562552014736765
27,ROTATE_ADD_HALF,2,1,0,10,5400,0.5470812433491266,5.991951320376622,-0.07670205289919227
27,ROTATE_ADD_HALF,2,1,0,11,19740,0.25788302362393417,5.690857126540197,-0.04379061981668656
27,ROTATE_ADD_HALF,2,1,0,12,5420,0.6190937201098367,5.94739064497927,0.17322418399851985
27,ROTATE_ADD_FULL,2,1,1,0,2820,0.462004061760805,3.2048786560898814,0.0307795804920431
27,ROTATE_ADD_FULL,2,1,1,1,3020,0.27774364084854286,3.132951593669048,0.05774242105657562
27,ROTATE_ADD_FULL,2,1,1,2,4220,0.08036191921157504,2.9763257999438077,0.12035372538747413
27,ROTATE_ADD_FULL,2,1,1,3,2640,0.16422080262225985,3.0567094717866006,-0.01609163268616942
27,ROTATE_ADD_FULL,2,1,1,4,2800,0.1853313561011311,3.014066213962683,0.21925839262376173
27,ROTATE_ADD_FULL,2,1,1,5,2280,0.2145800852063831,3.179971069577891,0.05925762230388715
27,ROTATE_ADD_FULL,2,1,1,6,2600,0.10302660726492859,3.0473451509413936,-0.03661145079220912
27,ROTATE_ADD_FULL,2,1,1,7,2600,0.1802141746820267,3.1969032897340433,0.1118939910319896
27,ROTATE_ADD_FULL,2,1,1,8,2440,0.02956123922527957,2.9953892167251674,-0.06977379200205114
27,ROTATE_ADD_FULL,2,1,1,9,2580,0.2596654398641383,3.12539169364237,0.22468289848391348
27,ROTATE_ADD_FULL,2,1,1,10,2780,0.3356398959315601,3.2270492435725777,-0.012412416600518172
27,ROTATE_ADD_FULL,2,1,1,11,3480,0.11159676486765302,3.162867989108511,0.023959826930793238
27,ROTATE_ADD_FULL,2,1,1,12,5660,0.22577765728956267,3.1914432310275958,0.2677015923724823
27,FLIP_ABD_HALF,3,0,0,0,2820,-2.676328209167551,-1.0552468895563252,0.42192681675539934
27,FLIP_ABD_HALF,3,0,0,1,4740,-2.6266273459895375,-1.4475353184449542,0.2295739226807222
27,FLIP_ABD_HALF,3,0,0,2,3900,-2.646276342924201,-0.41983855217845595,0.5081765499112753
27,FLIP_ABD_HALF,3,0,0,3,8720,-3.196335479653299,0.1819642124948404,-0.25410889088119254
27,FLIP_ABD_HALF,3,0,0,4,5320,-2.8155134835663302,-0.06135607516638267,0.20367976580585134
27,FLIP_ABD_HALF,3,0,0,5,3960,-2.8984639158403986,-0.23453616958826656,0.6359165352502401
27,FLIP_ABD_HALF,3,0,0,6,4340,-2.725865590768548,-0.3729289965934206,0.5830767124512517
27,FLIP_ABD_HALF,3,0,0,7,3720,-2.9273279170126063,-0.980002480545786,0.3333633482251958
27,FLIP_ABD_HALF,3,0,0,8,3040,-2.667174934203319,-0.5400914499187182,0.15291481271780752
27,FLIP_ABD_HALF,3,0,0,9,3140,-2.815223514722831,-0.6152760952216583,0.10800195516966063
27,FLIP_ABD_HALF,3,0,0,10,5500,-2.871611725666287,0.45015633508676256,-0.3518773367440568
27,FLIP_ABD_HALF,3,0,0,11,2820,-2.8454581751854864,-0.5878318163325431,0.03696099811226661
27,FLIP_ABD_HALF,3,0,0,12,2960,-2.6192851985880528,-1.1399171807603972,0.5094361295806309
27,FLIP_ABD_FULL,3,0,1,0,780,-0.02131013780302366,0.002561306115366882,-0.009043712665599973
27,FLIP_ABD_FULL,3,0,1,1,6440,-2.417013011859886,-0.2671148313026155,0.3371754874160342
27,FLIP_ABD_FULL,3,0,1,2,380,0.020294383544602574,-0.013138034957539013,0.009379982016793034
27,FLIP_ABD_FULL,3,0,1,3,1480,-0.019366739249915062,0.028266674771655714,-0.0014147789550469914
27,FLIP_ABD_FULL,3,0,1,4,14480,-2.7839449044076208,-1.1617458573476127,0.7319148955724197
27,FLIP_ABD_FULL,3,0,1,5,4980,-2.6900894723826854,0.14354622831310476,0.2263681447470806
27,FLIP_ABD_FULL,3,0,1,6,10840,-0.008043592945412688,-0.03329725417567447,0.10852982675386738
27,FLIP_ABD_FULL,3,0,1,7,19100,-5.269035991687977,1.3045274863275584,-0.2690890414584421
27,FLIP_ABD_FULL,3,0,1,8,8200,-4.683427121900193,-2.3720596474997677,0.6698213284970689
27,FLIP_ABD_FULL,3,0,1,9,2860,-0.027728481158069,-0.07196729446724906,0.04240730905076587
27,FLIP_ABD_FULL,3,0,1,10,660,-0.014784870607065938,0.026008849072284332,0.04267974858033582
27,FLIP_ABD_FULL,3,0,1,11,1020,-0.048708704216533595,0.015414059942957331,0.0032414013477943676
27,FLIP_ABD_FULL,3,0,1,12,1180,-0.003219705218597552,0.07865135765186045,0.041757710747428546
27,FLIP_ADD_HALF,3,1,0,0,5820,0.2090187596235225,1.6259859070846667,-0.27491676847454527
27,FLIP_ADD_HALF,3,1,0,1,7060,-1.3955689556613866,-0.22087232133022341,0.4370980243285609
27,FLIP_ADD_HALF,3,1,0,2,7160,1.1923223317521994,-0.4864650879055405,-0.22589323366457745
27,FLIP_ADD_HALF,3,1,0,3,7540,-1.1157973501731147,-0.2575993310753789,-0.14202537325889578
27,FLIP_ADD_HALF,3,1,0,4,8240,-1.5281972200018616,0.12708636145082514,0.054402646190290484
27,FLIP_ADD_HALF,3,1,0,5,8760,-1.3529041333450478,0.5283326878916232,-0.3770791905287403
27,FLIP_ADD_HALF,3,1,0,6,8900,1.7572285115838684,0.28224204918250545,0.1599133519616306
27,FLIP_ADD_HALF,3,1,0,7,1820,-0.005402336774892432,-0.006487828534481101,0.007439290606982854
27,FLIP_ADD_HALF,3,1,0,8,60,-0.023696200104105745,-0.00958843713171139,0.001861867662443173
27,FLIP_ADD_HALF,3,1,0,9,7400,1.5773278609615962,0.3454016431779803,0.33140821561900474
27,FLIP_ADD_HALF,3,1,0,10,11380,-0.9531186983939212,0.22705872446451247,0.3497961803260182
27,FLIP_ADD_HALF,3,1,0,11,6880,4.517461924562261,-0.3357238988701964,-0.11508403541137988
27,FLIP_ADD_HALF,3,1,0,12,5620,1.4781025190869113,-0.3178038873814736,-0.2302337336676903
27,FLIP_ADD_FULL,3,1,1,0,16940,2.5752790573686455,-0.041004218617610076,0.0736788936989243
27,FLIP_ADD_FULL,3,1,1,1,22440,2.7337414058236615,-0.699504693396055,-0.023389514209165338
27,FLIP_ADD_FULL,3,1,1,2,8400,-0.04240293065651846,-0.015700125920912633,-0.005823657358829337
27,FLIP_ADD_FULL,3,1,1,3,1100,-0.011099157017493165,-0.05978145808251758,-0.008831762251644934
27,FLIP_ADD_FULL,3,1,1,4,400,0.008932298053027492,0.004945388015149781,0.0022495648557229186
27,FLIP_ADD_FULL,3,1,1,5,2040,-0.0059721672550849605,0.025471155755635473,-0.07962615121005609
27,FLIP_ADD_FULL,3,1,1,6,6620,0.04820105398335252,-0.01566654089024901,0.08541378469317686
27,FLIP_ADD_FULL,3,1,1,7,21740,2.8559289936612857,0.22137453328136156,0.24771382480504914
27,FLIP_ADD_FULL,3,1,1,8,13300,-0.043748312947378985,-0.0033450826596724513,-7.500433667864681e-05
27,FLIP_ADD_FULL,3,1,1,9,22200,-0.12449060687406037,0.0008098319607467101,0.05555844932238109
27,FLIP_ADD_FULL,3,1,1,10,2720,0.012981080693388687,-0.019120027949011555,-0.014849203694110257
27,FLIP_ADD_FULL,3,1,1,11,1100,0.018421740745391636,-0.004209983428309971,0.020403121402010845
27,FLIP_ADD_FULL,3,1,1,12,5820,6.014600121840861,-0.40167466312373906,0.43927434024105405
29,SHIFT_ABD,0,0,2,0,5080,0.05930620878363278,0.0021066370249057803,0.16736617188910896
29,SHIFT_ABD,0,0,2,1,3640,0.011310268487074636,-0.005357638212816214,0.06035134565870259
29,SHIFT_ABD,0,0,2,2,3760,0.048132347134958425,0.08895777067663453,0.14368336735208698
29,SHIFT_ABD,0,0,2,3,5700,0.10080494455652869,0.026134078023527227,0.06336924251565518
29,SHIFT_ABD,0,0,2,4,2960,0.14842100216685752,0.006977462654281827,0.1309642320903826
29,SHIFT_ABD,0,0,2,5,3840,0.1345565271507427,0.0749926813053284,0.15354015973901924
29,SHIFT_ABD,0,0,2,6,2900,0.16128897709076248,-0.007189482667970128,0.04911168868366533
29,SHIFT_ABD,0,0,2,7,2360,0.10343751578350147,0.05326289676895363,0.13469646775571115
29,SHIFT_ABD,0,0,2,8,3200,0.07388085891643098,0.04544910247096799,0.060743015978218406
29,SHIFT_ABD,0,0,2,9,3640,0.03505150201599235,0.0760155776222277,0.08681481265730417
29,SHIFT_ABD,0,0,2,10,2580,0.08355834989012853,0.07042113474823841,0.08574697155009048
29,SHIFT_ABD,0,0,2,11,2800,0.11634011153939935,0.08975532703460766,0.0477338684197941
29,SHIFT_ABD,0,0,2,12,2500,0.03783347946242358,0.06837283238684896,0.044136291396405736
29,SHIFT_ADD,0,1,2,0,1120,0.05576657872540466,-0.078261458522175,-0.04062578680947465
